"timestamp","ORCHIDS","TRANSPORT_FEES","EXPORT_TARIFF","IMPORT_TARIFF","SUNLIGHT","HUMIDITY","DAY"
1458100,1042.75,1.4,10.5,-2.4,1917.8262,69.26705,0
1458200,1043,1.4,10.5,-2.4,1918.032,69.25825,0
1458300,1044.25,1.4,10.5,-2.4,1918.2373,69.24946,0
1458400,1045.25,1.4,10.5,-2.4,1918.4424,69.24068,0
1458500,1043.25,1.4,10.5,-2.4,1918.6471,69.2319,0
1458600,1042.25,1.4,10.5,-2.4,1918.8514,69.22314,0
1458700,1043.25,1.4,10.5,-2.4,1919.0554,69.214386,0
1458800,1043.25,1.4,10.5,-2.4,1919.259,69.20564,0
1458900,1042.75,1.4,10.5,-2.4,1919.4624,69.196915,0
1459000,1043.75,1.4,10.5,-2.4,1919.6653,69.188194,0
1459100,1044,1.4,10.5,-2.4,1919.8679,69.17948,0
1459200,1044,1.4,10.5,-2.4,1920.0702,69.17078,0
1459300,1044.25,1.4,10.5,-2.4,1920.2721,69.16209,0
1459400,1044.25,1.4,10.5,-2.4,1920.4738,69.15341,0
1459500,1045.75,1.4,10.5,-2.4,1920.6749,69.144745,0
1459600,1044.75,1.4,10.5,-2.4,1920.8759,69.136086,0
1459700,1045.75,1.4,10.5,-2.4,1921.0765,69.12743,0
1459800,1043.75,1.4,10.5,-2.4,1921.2767,69.1188,0
1459900,1045.25,1.4,10.5,-2.4,1921.4767,69.110176,0
1460000,1048.25,1.4,10.5,-2.4,1921.6764,69.10156,0
1460100,1047.25,1.4,10.5,-2.4,1921.8756,69.09296,0
1460200,1048.25,1.4,10.5,-2.4,1922.0747,69.08436,0
1460300,1048.5,1.4,10.5,-2.4,1922.2733,69.07578,0
1460400,1047.25,1.4,10.5,-2.4,1922.4717,69.06721,0
1460500,1046.25,1.4,10.5,-2.4,1922.6698,69.05865,0
1460600,1044.75,1.4,10.5,-2.4,1922.8674,69.0501,0
1460700,1042.25,1.4,10.5,-2.4,1923.065,69.04156,0
1460800,1042.25,1.4,10.5,-2.4,1923.2621,69.033035,0
1460900,1043.25,1.4,10.5,-2.4,1923.4589,69.02452,0
1461000,1045.75,1.4,10.5,-2.4,1923.6554,69.016014,0
1461100,1045.25,1.4,10.5,-2.4,1923.8517,69.00752,0
1461200,1046.25,1.4,10.5,-2.4,1924.0476,68.99904,0
1461300,1046.25,1.4,10.5,-2.4,1924.2433,68.99057,0
1461400,1045.25,1.4,10.5,-2.4,1924.4386,68.98211,0
1461500,1045.75,1.4,10.5,-2.4,1924.6337,68.97366,0
1461600,1045.25,1.4,10.5,-2.4,1924.8285,68.965225,0
1461700,1045.75,1.4,10.5,-2.4,1925.023,68.9568,0
1461800,1045.75,1.4,10.5,-2.4,1925.2172,68.94839,0
1461900,1046.75,1.4,10.5,-2.4,1925.4111,68.93999,0
1462000,1045.75,1.4,10.5,-2.4,1925.6047,68.9316,0
1462100,1046.25,1.4,10.5,-2.4,1925.7981,68.923225,0
1462200,1047.25,1.4,10.5,-2.4,1925.9912,68.914856,0
1462300,1047.5,1.4,10.5,-2.4,1926.1841,68.9065,0
1462400,1047.5,1.4,10.5,-2.4,1926.3767,68.89816,0
1462500,1046.25,1.4,10.5,-2.4,1926.569,68.88983,0
1462600,1046.25,1.4,10.5,-2.2,1926.761,68.881516,0
1462700,1046.25,1.4,10.5,-2.2,1926.9528,68.87321,0
1462800,1045.25,1.4,10.5,-2.2,1927.1443,68.864914,0
1462900,1046.75,1.4,10.5,-2.2,1927.3356,68.85663,0
1463000,1047,1.4,10.5,-2.2,1927.5266,68.848366,0
1463100,1047.75,1.4,10.5,-2.2,1927.7173,68.8401,0
1463200,1048,1.4,10.5,-2.2,1927.9078,68.831856,0
1463300,1047.25,1.4,10.5,-2.2,1928.0981,68.82362,0
1463400,1048.25,1.4,10.5,-2.2,1928.2881,68.81541,0
1463500,1046.75,1.4,10.5,-2.2,1928.4779,68.8072,0
1463600,1047.75,1.4,10.5,-2.2,1928.6674,68.799,0
1463700,1047.75,1.4,10.5,-2.2,1928.8567,68.79082,0
1463800,1046.75,1.4,10.5,-2.2,1929.0458,68.782646,0
1463900,1046.75,1.4,10.5,-2.2,1929.2346,68.77449,0
1464000,1046.75,1.4,10.5,-2.2,1929.4231,68.76634,0
1464100,1046.5,1.4,10.5,-2.2,1929.6115,68.75821,0
1464200,1046.25,1.4,10.5,-2.2,1929.7997,68.75009,0
1464300,1046.5,1.4,10.5,-2.2,1929.9875,68.74198,0
1464400,1046.75,1.4,10.5,-2.2,1930.1752,68.73389,0
1464500,1047,1.4,10.5,-2.2,1930.3627,68.72581,0
1464600,1047,1.4,10.5,-2.2,1930.5499,68.717735,0
1464700,1048.25,1.4,10.5,-2.2,1930.7369,68.70968,0
1464800,1049.25,1.4,10.5,-2.2,1930.9237,68.70164,0
1464900,1049.5,1.4,10.5,-2.2,1931.1104,68.69361,0
1465000,1048.75,1.4,10.5,-2.2,1931.2966,68.68559,0
1465100,1048.75,1.4,10.5,-2.2,1931.4829,68.67759,0
1465200,1049,1.4,10.5,-2.2,1931.6688,68.66959,0
1465300,1049,1.4,10.5,-2.2,1931.8546,68.66162,0
1465400,1048.25,1.4,9.5,-2.2,1932.0402,68.653656,0
1465500,1049.75,1.4,9.5,-2.2,1932.2255,68.6457,0
1465600,1048.25,1.4,9.5,-2.2,1932.4106,68.637764,0
1465700,1049.75,1.4,9.5,-2.2,1932.5957,68.62984,0
1465800,1051.25,1.4,9.5,-2.2,1932.7804,68.621925,0
1465900,1051.25,1.4,9.5,-2.2,1932.965,68.61403,0
1466000,1051.5,1.4,9.5,-2.2,1933.1494,68.60615,0
1466100,1049.75,1.4,9.5,-2.2,1933.3336,68.598274,0
1466200,1050,1.4,9.5,-2.2,1933.5177,68.590416,0
1466300,1050.75,1.4,9.5,-2.2,1933.7015,68.58257,0
1466400,1050.75,1.4,9.5,-2.2,1933.8853,68.574745,0
1466500,1051.75,1.4,9.5,-2.2,1934.0687,68.56693,0
1466600,1050.75,1.4,9.5,-2.2,1934.2521,68.55913,0
1466700,1050.75,1.4,9.5,-2.2,1934.4352,68.55134,0
1466800,1049.25,1.4,9.5,-2.2,1934.6182,68.543564,0
1466900,1050.75,1.4,9.5,-2.2,1934.801,68.535805,0
1467000,1051.75,1.4,9.5,-2.2,1934.9836,68.52805,0
1467100,1052.75,1.4,9.5,-2.2,1935.1661,68.520325,0
1467200,1053.25,1.4,9.5,-2.2,1935.3484,68.5126,0
1467300,1053,1.4,9.5,-2.2,1935.5306,68.5049,0
1467400,1053.75,1.4,9.5,-2.2,1935.7126,68.49721,0
1467500,1052.75,1.4,9.5,-2.2,1935.8944,68.48953,0
1467600,1051.75,1.4,9.5,-2.2,1936.0762,68.481865,0
1467700,1051.25,1.4,9.5,-2.2,1936.2577,68.47422,0
1467800,1048.75,1.4,9.5,-2.2,1936.4391,68.46658,0
1467900,1049,1.4,9.5,-2.2,1936.6204,68.45897,0
1468000,1050.75,1.4,9.5,-2.2,1936.8015,68.45136,0
1468100,1048.75,1.4,9.5,-2.2,1936.9824,68.44377,0
1468200,1048.5,1.4,9.5,-2.2,1937.1633,68.436195,0
1468300,1047.25,1.4,9.5,-2.2,1937.344,68.428635,0
1468400,1047.5,1.4,9.5,-2.2,1937.5245,68.42109,0
1468500,1046.75,1.4,9.5,-2.2,1937.705,68.41355,0
1468600,1045.75,1.4,9.5,-2.2,1937.8854,68.40604,0
1468700,1047.75,1.4,9.5,-2.2,1938.0656,68.39853,0
1468800,1047.75,1.4,9.5,-2.2,1938.2456,68.391045,0
1468900,1048.75,1.3,9.5,-2.2,1938.4255,68.38357,0
1469000,1047.75,1.3,9.5,-2.2,1938.6053,68.376114,0
1469100,1046.75,1.3,9.5,-2.2,1938.785,68.36867,0
1469200,1047.75,1.3,9.5,-2.2,1938.9646,68.36124,0
1469300,1046.25,1.3,9.5,-2.2,1939.144,68.35382,0
1469400,1044.75,1.3,9.5,-2.2,1939.3234,68.34642,0
1469500,1045,1.3,9.5,-2.2,1939.5026,68.33904,0
1469600,1043.75,1.3,9.5,-2.2,1939.6818,68.33167,0
1469700,1042.25,1.3,9.5,-2.2,1939.8608,68.32432,0
1469800,1041.75,1.3,9.5,-2.2,1940.0397,68.31698,0
1469900,1042.25,1.3,9.5,-2.2,1940.2185,68.309654,0
1470000,1042.75,1.3,9.5,-2.2,1940.3972,68.302345,0
1470100,1044.75,1.3,9.5,-2.2,1940.5759,68.29505,0
1470200,1045.75,1.3,9.5,-2.2,1940.7544,68.28777,0
1470300,1044.75,1.3,9.5,-2.2,1940.9329,68.28051,0
1470400,1044.75,1.3,9.5,-2.2,1941.1112,68.27326,0
1470500,1045.25,1.3,9.5,-2.2,1941.2896,68.26604,0
1470600,1045.75,1.3,9.5,-2.2,1941.4677,68.25882,0
1470700,1045.75,1.3,9.5,-2.2,1941.6458,68.25162,0
1470800,1044.75,1.3,9.5,-2.2,1941.8239,68.24443,0
1470900,1044.75,1.3,9.5,-2.2,1942.0017,68.23727,0
1471000,1044.75,1.3,9.5,-2.2,1942.1796,68.23011,0
1471100,1044.5,1.3,9.5,-2.2,1942.3574,68.22298,0
1471200,1043.25,1.3,9.5,-2.2,1942.5352,68.21585,0
1471300,1044.75,1.3,9.5,-2.4,1942.7128,68.20875,0
1471400,1045.25,1.3,9.5,-2.4,1942.8904,68.20165,0
1471500,1045.25,1.3,9.5,-2.4,1943.0679,68.19458,0
1471600,1044.25,1.3,9.5,-2.4,1943.2454,68.18752,0
1471700,1044,1.3,9.5,-2.4,1943.4227,68.18048,0
1471800,1044.75,1.3,9.5,-2.4,1943.6001,68.173454,0
1471900,1045,1.3,9.5,-2.4,1943.7773,68.16644,0
1472000,1046.25,1.3,9.5,-2.4,1943.9546,68.159454,0
1472100,1044.75,1.3,9.5,-2.4,1944.1318,68.15247,0
1472200,1043.75,1.3,9.5,-2.4,1944.309,68.145515,0
1472300,1043.75,1.3,9.5,-2.4,1944.486,68.138565,0
1472400,1042.25,1.3,9.5,-2.4,1944.6631,68.13164,0
1472500,1040.75,1.3,9.5,-2.4,1944.8401,68.124725,0
1472600,1042.75,1.3,9.5,-2.4,1945.017,68.11783,0
1472700,1043,1.3,9.5,-2.4,1945.194,68.110954,0
1472800,1043.25,1.3,9.5,-2.4,1945.3708,68.10409,0
1472900,1042.25,1.3,9.5,-2.4,1945.5476,68.097244,0
1473000,1041.25,1.3,9.5,-2.4,1945.7245,68.090416,0
1473100,1042.25,1.3,9.5,-2.4,1945.9012,68.083595,0
1473200,1039.75,1.3,9.5,-2.4,1946.078,68.076805,0
1473300,1038.75,1.3,9.5,-2.4,1946.2548,68.07002,0
1473400,1039.25,1.3,9.5,-2.4,1946.4315,68.06326,0
1473500,1040.25,1.3,9.5,-2.4,1946.6082,68.05651,0
1473600,1039.75,1.3,9.5,-2.4,1946.7849,68.04978,0
1473700,1040.75,1.3,9.5,-2.4,1946.9615,68.043076,0
1473800,1041.25,1.3,9.5,-2.4,1947.1382,68.03638,0
1473900,1041.5,1.3,9.5,-2.4,1947.3148,68.0297,0
1474000,1042.25,1.3,9.5,-2.4,1947.4915,68.02303,0
1474100,1042.25,1.3,9.5,-2.4,1947.6681,68.016396,0
1474200,1040.25,1.3,9.5,-2.4,1947.8447,68.009766,0
1474300,1040,1.3,9.5,-2.4,1948.0214,68.00316,0
1474400,1039.25,1.3,9.5,-2.4,1948.198,67.99656,0
1474500,1038.25,1.3,9.5,-2.4,1948.3745,67.98999,0
1474600,1039.25,1.3,9.5,-2.4,1948.5511,67.98343,0
1474700,1039.25,1.3,9.5,-2.4,1948.7278,67.97689,0
1474800,1039.75,1.3,9.5,-2.4,1948.9044,67.97037,0
1474900,1041.25,1.3,9.5,-2.4,1949.0812,67.96386,0
1475000,1041.25,1.3,9.5,-2.4,1949.2578,67.95737,0
1475100,1041.25,1.3,9.5,-2.4,1949.4344,67.9509,0
1475200,1040.75,1.3,9.5,-2.4,1949.6112,67.94444,0
1475300,1040.75,1.3,9.5,-2.4,1949.7878,67.93801,0
1475400,1042.25,1.3,9.5,-2.4,1949.9646,67.93159,0
1475500,1043.25,1.3,9.5,-2.4,1950.1414,67.92519,0
1475600,1043,1.3,9.5,-2.4,1950.3182,67.91881,0
1475700,1043.25,1.3,9.5,-2.4,1950.495,67.912445,0
1475800,1043,1.3,9.5,-2.4,1950.6719,67.9061,0
1475900,1042.25,1.3,9.5,-2.4,1950.8488,67.899765,0
1476000,1040.75,1.3,9.5,-2.4,1951.0258,67.893456,0
1476100,1040.5,1.3,9.5,-2.4,1951.2026,67.88716,0
1476200,1040.25,1.3,9.5,-2.4,1951.3796,67.88088,0
1476300,1039.25,1.3,9.5,-2.4,1951.5568,67.874626,0
1476400,1039.25,1.3,9.5,-2.4,1951.7338,67.86839,0
1476500,1039.75,1.3,9.5,-2.4,1951.9109,67.86217,0
1476600,1041.75,1.3,9.5,-2.4,1952.0881,67.855965,0
1476700,1041.75,1.3,9.5,-2.4,1952.2654,67.84978,0
1476800,1041.25,1.3,9.5,-2.4,1952.4426,67.84361,0
1476900,1042.75,1.3,9.5,-2.4,1952.62,67.83746,0
1477000,1041.75,1.3,9.5,-2.4,1952.7975,67.83134,0
1477100,1041.75,1.3,9.5,-2.4,1952.9749,67.825226,0
1477200,1042,1.3,9.5,-2.4,1953.1525,67.81913,0
1477300,1042.25,1.3,9.5,-2.4,1953.3301,67.81306,0
1477400,1040.75,1.3,9.5,-2.4,1953.5077,67.80701,0
1477500,1039.75,1.3,9.5,-2.4,1953.6854,67.800964,0
1477600,1038.75,1.3,9.5,-2.4,1953.8633,67.794945,0
1477700,1037.75,1.3,9.5,-2.4,1954.0411,67.78895,0
1477800,1038.25,1.3,9.5,-2.4,1954.2191,67.78297,0
1477900,1039.75,1.3,9.5,-2.4,1954.3971,67.77701,0
1478000,1040.25,1.3,9.5,-2.4,1954.5752,67.77106,0
1478100,1037.25,1.3,9.5,-2.4,1954.7534,67.76514,0
1478200,1037.75,1.3,9.5,-2.4,1954.9318,67.75923,0
1478300,1038.25,1.3,9.5,-2.4,1955.1101,67.75334,0
1478400,1039.25,1.3,9.5,-2.4,1955.2886,67.747475,0
1478500,1039.25,1.3,9.5,-2.4,1955.4672,67.74163,0
1478600,1040.75,1.3,9.5,-2.4,1955.6458,67.735794,0
1478700,1041.75,1.3,9.5,-2.4,1955.8245,67.72999,0
1478800,1040.75,1.3,9.5,-2.4,1956.0033,67.7242,0
1478900,1041.25,1.3,9.5,-2.4,1956.1823,67.71842,0
1479000,1043.75,1.3,9.5,-2.4,1956.3613,67.71267,0
1479100,1044,1.3,9.5,-2.4,1956.5405,67.70694,0
1479200,1042.75,1.3,9.5,-2.4,1956.7197,67.701225,0
1479300,1043.25,1.3,9.5,-2.4,1956.8992,67.695526,0
1479400,1043.75,1.3,9.5,-2.4,1957.0786,67.68985,0
1479500,1043.25,1.3,9.5,-2.4,1957.2582,67.6842,0
1479600,1043.75,1.3,9.5,-2.4,1957.4379,67.67856,0
1479700,1043.75,1.3,9.5,-2.4,1957.6177,67.67294,0
1479800,1044.75,1.3,9.5,-2.4,1957.7977,67.66734,0
1479900,1045.25,1.3,9.5,-2.4,1957.9778,67.661766,0
1480000,1044.25,1.3,9.5,-2.4,1958.158,67.65621,0
1480100,1042.25,1.3,9.5,-2.4,1958.3383,67.65067,0
1480200,1040.75,1.3,9.5,-2.4,1958.5188,67.64516,0
1480300,1042.25,1.3,9.5,-2.4,1958.6993,67.639656,0
1480400,1040.75,1.3,9.5,-2.6,1958.88,67.63418,0
1480500,1040.75,1.3,9.5,-2.6,1959.0609,67.628716,0
1480600,1040.75,1.3,9.5,-2.6,1959.242,67.623276,0
1480700,1040.75,1.3,9.5,-2.6,1959.4231,67.61786,0
1480800,1039.75,1.3,9.5,-2.6,1959.6044,67.612465,0
1480900,1037.75,1.3,9.5,-2.6,1959.7858,67.607086,0
1481000,1037.75,1.3,9.5,-2.6,1959.9674,67.60172,0
1481100,1037.75,1.3,9.5,-2.6,1960.149,67.59639,0
1481200,1038.75,1.3,9.5,-2.6,1960.3309,67.59107,0
1481300,1038.75,1.3,9.5,-2.6,1960.5131,67.58577,0
1481400,1037.25,1.3,9.5,-2.6,1960.6952,67.58049,0
1481500,1037.75,1.3,9.5,-2.6,1960.8776,67.57523,0
1481600,1037.75,1.3,9.5,-2.6,1961.06,67.57,0
1481700,1037.75,1.3,9.5,-2.6,1961.2428,67.56478,0
1481800,1037.5,1.3,9.5,-2.6,1961.4255,67.559586,0
1481900,1038.25,1.3,9.5,-2.6,1961.6086,67.55441,0
1482000,1037.25,1.3,9.5,-2.6,1961.7917,67.549255,0
1482100,1038.25,1.3,9.5,-2.6,1961.9751,67.54413,0
1482200,1038.75,1.3,9.5,-2.6,1962.1587,67.53901,0
1482300,1037.75,1.3,9.5,-2.6,1962.3424,67.53392,0
1482400,1036.75,1.3,9.5,-2.6,1962.5262,67.52885,0
1482500,1036.25,1.3,9.5,-2.6,1962.7103,67.523796,0
1482600,1036,1.3,9.5,-2.6,1962.8945,67.51877,0
1482700,1034.75,1.3,9.5,-2.6,1963.079,67.513756,0
1482800,1035.25,1.4,9.5,-2.6,1963.2637,67.508766,0
1482900,1037.25,1.4,9.5,-2.6,1963.4485,67.5038,0
1483000,1037.25,1.4,9.5,-2.6,1963.6334,67.498856,0
1483100,1036.75,1.4,9.5,-2.6,1963.8186,67.49393,0
1483200,1037.75,1.4,9.5,-2.6,1964.004,67.48903,0
1483300,1035.25,1.4,9.5,-2.6,1964.1897,67.484146,0
1483400,1035.5,1.4,9.5,-2.6,1964.3755,67.47928,0
1483500,1037.75,1.4,9.5,-2.6,1964.5614,67.47444,0
1483600,1039.25,1.4,9.5,-2.6,1964.7477,67.46962,0
1483700,1039.75,1.4,9.5,-2.6,1964.9341,67.46482,0
1483800,1039.75,1.4,9.5,-2.6,1965.1207,67.460045,0
1483900,1037.75,1.4,9.5,-2.6,1965.3075,67.45529,0
1484000,1036.75,1.4,9.5,-2.6,1965.4946,67.45056,0
1484100,1036.25,1.4,9.5,-2.6,1965.6819,67.44585,0
1484200,1036.5,1.4,9.5,-2.6,1965.8694,67.441154,0
1484300,1036.5,1.4,9.5,-2.6,1966.0571,67.436485,0
1484400,1036.75,1.4,9.5,-2.6,1966.245,67.43184,0
1484500,1037,1.4,9.5,-2.6,1966.4332,67.427216,0
1484600,1035.25,1.4,9.5,-2.6,1966.6216,67.422615,0
1484700,1035.75,1.4,9.5,-2.6,1966.8102,67.41803,0
1484800,1035.75,1.4,9.5,-2.6,1966.999,67.41347,0
1484900,1035.5,1.4,9.5,-2.6,1967.1881,67.408936,0
1485000,1035.5,1.4,9.5,-2.6,1967.3774,67.40442,0
1485100,1036.25,1.4,9.5,-2.6,1967.567,67.399925,0
1485200,1036,1.4,9.5,-2.6,1967.7568,67.39545,0
1485300,1036.25,1.4,9.5,-2.6,1967.9469,67.391,0
1485400,1034.75,1.4,9.5,-2.6,1968.1372,67.38657,0
1485500,1034.5,1.4,9.5,-2.6,1968.3278,67.382164,0
1485600,1034.75,1.4,9.5,-2.6,1968.5186,67.377785,0
1485700,1034.75,1.4,9.5,-2.6,1968.7096,67.37342,0
1485800,1035.25,1.4,9.5,-2.6,1968.9009,67.36908,0
1485900,1032.75,1.4,9.5,-2.6,1969.0925,67.36476,0
1486000,1032.75,1.4,9.5,-2.6,1969.2843,67.360466,0
1486100,1030.75,1.4,9.5,-2.6,1969.4764,67.3562,0
1486200,1031.75,1.4,9.5,-2.6,1969.6688,67.351944,0
1486300,1030.75,1.4,9.5,-2.6,1969.8613,67.34772,0
1486400,1030.75,1.4,9.5,-2.6,1970.0543,67.34351,0
1486500,1030.25,1.4,9.5,-2.6,1970.2474,67.33933,0
1486600,1030.25,1.4,9.5,-2.6,1970.4409,67.335175,0
1486700,1029.75,1.4,9.5,-2.6,1970.6345,67.33104,0
1486800,1029.75,1.4,9.5,-2.6,1970.8286,67.32693,0
1486900,1029.75,1.4,9.5,-2.6,1971.0228,67.32283,0
1487000,1029.75,1.4,9.5,-2.6,1971.2174,67.31876,0
1487100,1029.25,1.4,9.5,-2.6,1971.4122,67.31472,0
1487200,1029,1.4,9.5,-2.6,1971.6073,67.31069,0
1487300,1028.75,1.4,9.5,-2.6,1971.8027,67.306694,0
1487400,1027.75,1.4,9.5,-2.6,1971.9984,67.30272,0
1487500,1027.25,1.4,9.5,-2.6,1972.1945,67.29877,0
1487600,1027.25,1.4,9.5,-2.6,1972.3907,67.29483,0
1487700,1028.25,1.4,9.5,-2.6,1972.5873,67.290924,0
1487800,1028.75,1.4,9.5,-2.6,1972.7842,67.28704,0
1487900,1028.75,1.4,9.5,-2.6,1972.9813,67.28318,0
1488000,1028.75,1.4,9.5,-2.6,1973.1788,67.27934,0
1488100,1030.25,1.4,9.5,-2.6,1973.3766,67.27553,0
1488200,1027.75,1.4,9.5,-2.6,1973.5747,67.271736,0
1488300,1026.75,1.4,9.5,-2.6,1973.7732,67.26797,0
1488400,1025.25,1.4,9.5,-2.6,1973.9719,67.26422,0
1488500,1026.25,1.4,9.5,-2.6,1974.1709,67.260506,0
1488600,1025.25,1.4,9.5,-2.6,1974.3704,67.256805,0
1488700,1025.25,1.4,9.5,-2.6,1974.57,67.25313,0
1488800,1025.25,1.4,9.5,-2.6,1974.77,67.24948,0
1488900,1025.75,1.4,9.5,-2.6,1974.9703,67.24586,0
1489000,1026.25,1.4,9.5,-2.6,1975.171,67.24225,0
1489100,1025.75,1.4,9.5,-2.6,1975.372,67.23867,0
1489200,1024.25,1.4,9.5,-2.6,1975.5732,67.235115,0
1489300,1023.75,1.4,9.5,-2.6,1975.7749,67.23158,0
1489400,1022.25,1.4,9.5,-2.6,1975.9769,67.22808,0
1489500,1021.25,1.4,9.5,-2.6,1976.1793,67.224594,0
1489600,1021.25,1.4,9.5,-2.6,1976.382,67.22113,0
1489700,1021.75,1.4,9.5,-2.6,1976.585,67.2177,0
1489800,1022.75,1.4,9.5,-2.6,1976.7883,67.21429,0
1489900,1023.25,1.4,9.5,-2.6,1976.9921,67.2109,0
1490000,1021.75,1.4,9.5,-2.6,1977.196,67.207535,0
1490100,1022.25,1.4,9.5,-2.6,1977.4005,67.20419,0
1490200,1023.25,1.4,9.5,-2.6,1977.6052,67.20088,0
1490300,1023.25,1.4,9.5,-2.6,1977.8103,67.197586,0
1490400,1023,1.4,9.5,-2.6,1978.0157,67.19432,0
1490500,1023.75,1.4,9.5,-2.6,1978.2217,67.19108,0
1490600,1021.25,1.4,9.5,-2.6,1978.4279,67.18786,0
1490700,1023.25,1.4,9.5,-2.6,1978.6344,67.18467,0
1490800,1023.5,1.4,9.5,-2.6,1978.8413,67.1815,0
1490900,1023.25,1.4,9.5,-2.6,1979.0486,67.17835,0
1491000,1023.25,1.4,9.5,-2.6,1979.2562,67.17524,0
1491100,1024.25,1.4,9.5,-2.6,1979.4644,67.17214,0
1491200,1024.75,1.4,9.5,-2.6,1979.6727,67.16907,0
1491300,1025,1.4,9.5,-2.6,1979.8815,67.16602,0
1491400,1025,1.4,9.5,-2.6,1980.0907,67.163,0
1491500,1025,1.5,9.5,-2.6,1980.3003,67.16,0
1491600,1025.75,1.5,9.5,-2.6,1980.5103,67.157036,0
1491700,1025.75,1.5,9.5,-2.6,1980.7206,67.15409,0
1491800,1026.75,1.5,9.5,-2.6,1980.9313,67.15117,0
1491900,1028.25,1.5,9.5,-2.6,1981.1423,67.14827,0
1492000,1028.75,1.5,9.5,-2.6,1981.3539,67.1454,0
1492100,1028.75,1.5,9.5,-2.6,1981.5658,67.142555,0
1492200,1028.25,1.5,9.5,-2.6,1981.7781,67.13973,0
1492300,1027.25,1.5,9.5,-2.6,1981.9907,67.13693,0
1492400,1028.75,1.5,9.5,-2.6,1982.2039,67.13416,0
1492500,1028.25,1.5,9.5,-2.6,1982.4174,67.13142,0
1492600,1027.25,1.5,9.5,-2.6,1982.6313,67.1287,0
1492700,1027.25,1.5,9.5,-2.6,1982.8456,67.12601,0
1492800,1027,1.5,9.5,-2.6,1983.0604,67.12334,0
1492900,1025.75,1.5,9.5,-2.6,1983.2755,67.12069,0
1493000,1025.25,1.5,9.5,-2.6,1983.4911,67.11807,0
1493100,1024.25,1.5,9.5,-2.6,1983.707,67.11548,0
1493200,1024.25,1.5,9.5,-2.6,1983.9235,67.11291,0
1493300,1025.25,1.5,9.5,-2.6,1984.1404,67.11037,0
1493400,1024.75,1.5,9.5,-2.6,1984.3575,67.10785,0
1493500,1024.75,1.5,9.5,-2.6,1984.5753,67.10536,0
1493600,1026.75,1.5,9.5,-2.6,1984.7933,67.1029,0
1493700,1027.25,1.5,9.5,-2.6,1985.012,67.10046,0
1493800,1027,1.5,9.5,-2.6,1985.231,67.098045,0
1493900,1026.25,1.5,9.5,-2.6,1985.4503,67.09566,0
1494000,1025.75,1.5,9.5,-2.6,1985.6702,67.09329,0
1494100,1024.75,1.5,9.5,-2.6,1985.8905,67.09096,0
1494200,1024.25,1.5,9.5,-2.6,1986.1112,67.088646,0
1494300,1023.75,1.5,9.5,-2.6,1986.3324,67.086365,0
1494400,1023.75,1.5,9.5,-2.6,1986.5541,67.08411,0
1494500,1024.75,1.5,9.5,-2.6,1986.7761,67.08188,0
1494600,1023.75,1.5,9.5,-2.6,1986.9987,67.07967,0
1494700,1023.25,1.5,9.5,-2.6,1987.2217,67.07749,0
1494800,1024.25,1.5,9.5,-2.6,1987.4451,67.07534,0
1494900,1023.75,1.5,9.5,-2.6,1987.6691,67.07321,0
1495000,1022.75,1.5,9.5,-2.6,1987.8934,67.07111,0
1495100,1022.75,1.5,9.5,-2.6,1988.1182,67.06904,0
1495200,1023,1.5,9.5,-2.6,1988.3435,67.06699,0
1495300,1023.75,1.5,9.5,-2.6,1988.5692,67.06497,0
1495400,1023.75,1.5,9.5,-2.6,1988.7955,67.06297,0
1495500,1023.75,1.5,9.5,-2.6,1989.0222,67.06101,0
1495600,1023.75,1.6,9.5,-2.6,1989.2494,67.05907,0
1495700,1023.5,1.6,9.5,-2.6,1989.477,67.05715,0
1495800,1023.75,1.6,9.5,-2.6,1989.7052,67.05527,0
1495900,1023.25,1.6,9.5,-2.6,1989.9338,67.053406,0
1496000,1021.75,1.6,9.5,-2.6,1990.163,67.051575,0
1496100,1023.25,1.6,9.5,-2.6,1990.3925,67.04977,0
1496200,1023.75,1.6,9.5,-2.6,1990.6226,67.04798,0
1496300,1023.75,1.6,9.5,-2.6,1990.8531,67.04623,0
1496400,1024,1.6,9.5,-2.6,1991.0842,67.0445,0
1496500,1022.75,1.6,9.5,-2.6,1991.3158,67.0428,0
1496600,1024.25,1.6,9.5,-2.6,1991.5479,67.04113,0
1496700,1027.75,1.6,9.5,-2.6,1991.7804,67.03949,0
1496800,1028,1.6,9.5,-2.6,1992.0134,67.03787,0
1496900,1027.25,1.6,9.5,-2.6,1992.247,67.03628,0
1497000,1026.25,1.6,9.5,-2.6,1992.481,67.03471,0
1497100,1026.25,1.6,9.5,-2.6,1992.7156,67.03318,0
1497200,1025.75,1.6,9.5,-2.6,1992.9507,67.03167,0
1497300,1024.25,1.6,9.5,-2.6,1993.1863,67.03019,0
1497400,1026.25,1.6,9.5,-2.6,1993.4224,67.02873,0
1497500,1026.25,1.6,9.5,-2.6,1993.6589,67.027306,0
1497600,1027.25,1.6,9.5,-2.6,1993.8961,67.02591,0
1497700,1027.25,1.6,9.5,-2.6,1994.1338,67.024536,0
1497800,1027.25,1.6,9.5,-2.6,1994.372,67.02319,0
1497900,1027.25,1.6,9.5,-2.6,1994.6107,67.02187,0
1498000,1025.75,1.6,9.5,-2.6,1994.85,67.020584,0
1498100,1027.25,1.6,9.5,-2.6,1995.0897,67.019325,0
